user_Id,email,product,rating
16936,cust16936@gmail.com,Saving Account,2.5
16938,cust16938@gmail.com,Derivada Account,1.0
16940,cust16940@gmail.com,e-account,3.5
16943,cust16943@gmail.com,e-account,2.0
16944,cust16944@gmail.com,Guarantees,3.0
16946,cust16946@gmail.com,Guarantees,5.0
16952,cust16952@gmail.com,e-account,4.0
16953,cust16953@gmail.com,Medium-term deposits,3.5
16954,cust16954@gmail.com,Pensions,3.5
16956,cust16956@gmail.com,Pensions,4.5
16958,cust16958@gmail.com,Long-term deposits,2.0
16959,cust16959@gmail.com,particular Account,4.0
16962,cust16962@gmail.com,Derivada Account,4.0
16970,cust16970@gmail.com,Current Accounts,3.0
16972,cust16972@gmail.com,Junior Account,2.5
16973,cust16973@gmail.com,Securities,3.5
16974,cust16974@gmail.com,Mas particular Account,4.0
16975,cust16975@gmail.com,Payroll,2.5
16976,cust16976@gmail.com,Mortgage,2.5
16977,cust16977@gmail.com,Home Account,4.0
16978,cust16978@gmail.com,Guarantees,2.0
16979,cust16979@gmail.com,Mortgage,3.0
16981,cust16981@gmail.com,Pensions,3.5
16983,cust16983@gmail.com,Pensions,5.0
16984,cust16984@gmail.com,Current Accounts,3.0
16985,cust16985@gmail.com,Long-term deposits,3.0
16986,cust16986@gmail.com,Pensions,3.0
16987,cust16987@gmail.com,e-account,4.0
16988,cust16988@gmail.com,Pensions,4.0
16990,cust16990@gmail.com,Payroll Account,4.0
16992,cust16992@gmail.com,Derivada Account,4.5
16995,cust16995@gmail.com,Mortgage,4.0
16998,cust16998@gmail.com,Pensions,5.0
16999,cust16999@gmail.com,Pensions,4.5
17001,cust17001@gmail.com,Payroll Account,3.0
17004,cust17004@gmail.com,Credit Card,3.5
17006,cust17006@gmail.com,Junior Account,5.0
17007,cust17007@gmail.com,Mortgage,5.0
17008,cust17008@gmail.com,Loans,5.0
17010,cust17010@gmail.com,Derivada Account,4.0
17011,cust17011@gmail.com,Mas particular Account,5.0
17012,cust17012@gmail.com,Pensions,4.0
17013,cust17013@gmail.com,Loans,2.5
17014,cust17014@gmail.com,Short-term deposits,3.0
17015,cust17015@gmail.com,Pensions,4.0
17016,cust17016@gmail.com,Home Account,4.0
17017,cust17017@gmail.com,Direct Debit,3.5
17022,cust17022@gmail.com,Pensions,3.0
17025,cust17025@gmail.com,Junior Account,3.5
17026,cust17026@gmail.com,Funds,4.0
17027,cust17027@gmail.com,Loans,4.0
17029,cust17029@gmail.com,Mas particular Account,2.5
17031,cust17031@gmail.com,Long-term deposits,4.0
17032,cust17032@gmail.com,Guarantees,5.0
17034,cust17034@gmail.com,Junior Account,4.0
17035,cust17035@gmail.com,Medium-term deposits,5.0
17039,cust17039@gmail.com,particular Plus Account,3.5
17041,cust17041@gmail.com,Funds,2.5
17042,cust17042@gmail.com,Medium-term deposits,3.5
17043,cust17043@gmail.com,Home Account,5.0
17044,cust17044@gmail.com,Payroll,4.0
17045,cust17045@gmail.com,Derivada Account,4.0
17046,cust17046@gmail.com,Loans,4.0
17047,cust17047@gmail.com,Mortgage,4.5
17049,cust17049@gmail.com,e-account,3.0
17051,cust17051@gmail.com,Direct Debit,4.5
17056,cust17056@gmail.com,Mas particular Account,4.0
17058,cust17058@gmail.com,Guarantees,4.0
17059,cust17059@gmail.com,Mortgage,2.0
17062,cust17062@gmail.com,Mas particular Account,4.0
17063,cust17063@gmail.com,Medium-term deposits,4.0
17064,cust17064@gmail.com,Pensions,4.5
17065,cust17065@gmail.com,Pensions,3.5
17067,cust17067@gmail.com,particular Plus Account,5.0
17069,cust17069@gmail.com,Current Accounts,2.0
17071,cust17071@gmail.com,particular Plus Account,5.0
17072,cust17072@gmail.com,Derivada Account,2.5
17074,cust17074@gmail.com,Securities,3.5
17075,cust17075@gmail.com,Credit Card,3.5
17076,cust17076@gmail.com,Medium-term deposits,4.0
17077,cust17077@gmail.com,Guarantees,5.0
17079,cust17079@gmail.com,Credit Card,5.0
17080,cust17080@gmail.com,Payroll,3.0
17085,cust17085@gmail.com,Junior Account,3.0
17086,cust17086@gmail.com,Payroll Account,5.0
17088,cust17088@gmail.com,Payroll,4.5
17091,cust17091@gmail.com,Short-term deposits,3.5
17094,cust17094@gmail.com,Home Account,4.0
17095,cust17095@gmail.com,Pensions,4.0
17098,cust17098@gmail.com,Payroll,4.0
17099,cust17099@gmail.com,Payroll,2.5
17100,cust17100@gmail.com,Medium-term deposits,3.0
17101,cust17101@gmail.com,particular Plus Account,3.5
17102,cust17102@gmail.com,Long-term deposits,5.0
17103,cust17103@gmail.com,Current Accounts,3.0
17105,cust17105@gmail.com,Short-term deposits,4.0
17106,cust17106@gmail.com,e-account,5.0
17109,cust17109@gmail.com,Mortgage,3.5
17110,cust17110@gmail.com,Current Accounts,4.0
17114,cust17114@gmail.com,Pensions,2.0
17116,cust17116@gmail.com,Pensions,4.5
17118,cust17118@gmail.com,Pensions,4.0
17120,cust17120@gmail.com,particular Account,3.0
17121,cust17121@gmail.com,Current Accounts,5.0
17122,cust17122@gmail.com,particular Account,2.5
17125,cust17125@gmail.com,Saving Account,2.0
17135,cust17135@gmail.com,Home Account,2.0
17139,cust17139@gmail.com,Pensions,3.0
17141,cust17141@gmail.com,Funds,4.0
17143,cust17143@gmail.com,Mortgage,3.0
17144,cust17144@gmail.com,Taxes,4.0
17146,cust17146@gmail.com,Securities,2.0
17147,cust17147@gmail.com,Pensions,3.0
17150,cust17150@gmail.com,Payroll Account,4.0
17151,cust17151@gmail.com,Saving Account,3.5
17152,cust17152@gmail.com,Pensions,3.0
17154,cust17154@gmail.com,Derivada Account,4.5
17155,cust17155@gmail.com,Credit Card,4.0
17158,cust17158@gmail.com,particular Plus Account,4.0
17160,cust17160@gmail.com,Mas particular Account,4.0
17162,cust17162@gmail.com,Loans,4.0
17163,cust17163@gmail.com,Current Accounts,3.0
17166,cust17166@gmail.com,particular Plus Account,5.0
17170,cust17170@gmail.com,Derivada Account,4.5
17171,cust17171@gmail.com,Medium-term deposits,1.5
17173,cust17173@gmail.com,Home Account,4.0
17174,cust17174@gmail.com,Payroll Account,3.0
17176,cust17176@gmail.com,Loans,5.0
17180,cust17180@gmail.com,Guarantees,3.5
17183,cust17183@gmail.com,Securities,4.5
17184,cust17184@gmail.com,e-account,3.5
17186,cust17186@gmail.com,Pensions,4.0
17188,cust17188@gmail.com,Home Account,4.0
17189,cust17189@gmail.com,Funds,4.0
17193,cust17193@gmail.com,Payroll,3.0
17194,cust17194@gmail.com,Junior Account,3.5
17195,cust17195@gmail.com,Short-term deposits,4.0
17196,cust17196@gmail.com,Derivada Account,4.0
17198,cust17198@gmail.com,Securities,4.0
17199,cust17199@gmail.com,Long-term deposits,4.0
17201,cust17201@gmail.com,Junior Account,5.0
17202,cust17202@gmail.com,Saving Account,2.5
17203,cust17203@gmail.com,Payroll Account,3.0
17204,cust17204@gmail.com,Payroll Account,4.0
17206,cust17206@gmail.com,Securities,4.0
17210,cust17210@gmail.com,Short-term deposits,4.0
17211,cust17211@gmail.com,Short-term deposits,3.0
17214,cust17214@gmail.com,Derivada Account,4.0
17215,cust17215@gmail.com,particular Account,4.0
17217,cust17217@gmail.com,Loans,4.5
17218,cust17218@gmail.com,Short-term deposits,3.5
17219,cust17219@gmail.com,Securities,5.0
17220,cust17220@gmail.com,Derivada Account,5.0
17222,cust17222@gmail.com,Payroll,2.0
17223,cust17223@gmail.com,Long-term deposits,5.0
17224,cust17224@gmail.com,Credit Card,5.0
17226,cust17226@gmail.com,Mas particular Account,5.0
17227,cust17227@gmail.com,Taxes,4.0
17229,cust17229@gmail.com,Home Account,3.5
17230,cust17230@gmail.com,Direct Debit,2.0
17231,cust17231@gmail.com,Funds,2.0
17232,cust17232@gmail.com,Taxes,4.5
17234,cust17234@gmail.com,e-account,0.5
17235,cust17235@gmail.com,Loans,5.0
17236,cust17236@gmail.com,Saving Account,3.0
17238,cust17238@gmail.com,Medium-term deposits,5.0
17239,cust17239@gmail.com,Home Account,4.5
17241,cust17241@gmail.com,Mas particular Account,3.5
17243,cust17243@gmail.com,Credit Card,3.0
17245,cust17245@gmail.com,Mortgage,4.0
17246,cust17246@gmail.com,particular Plus Account,4.0
17248,cust17248@gmail.com,Payroll,4.0
17250,cust17250@gmail.com,Guarantees,4.0
17251,cust17251@gmail.com,Taxes,4.0
17254,cust17254@gmail.com,Pensions,4.0
17258,cust17258@gmail.com,Short-term deposits,3.0
17262,cust17262@gmail.com,Short-term deposits,4.5
17263,cust17263@gmail.com,e-account,2.0
17265,cust17265@gmail.com,Securities,5.0
17267,cust17267@gmail.com,Payroll Account,3.0
17269,cust17269@gmail.com,Funds,4.0
17271,cust17271@gmail.com,particular Account,3.5
17272,cust17272@gmail.com,Junior Account,3.0
17274,cust17274@gmail.com,Payroll Account,5.0
17275,cust17275@gmail.com,Pensions,3.0
17277,cust17277@gmail.com,Credit Card,4.5
17279,cust17279@gmail.com,Credit Card,5.0
17280,cust17280@gmail.com,Home Account,3.5
17281,cust17281@gmail.com,Mortgage,4.0
17282,cust17282@gmail.com,Pensions,3.5
17284,cust17284@gmail.com,Securities,3.0
17285,cust17285@gmail.com,Taxes,3.0
17286,cust17286@gmail.com,Pensions,4.0
17289,cust17289@gmail.com,Short-term deposits,3.0
17290,cust17290@gmail.com,Long-term deposits,3.0
17292,cust17292@gmail.com,Securities,2.0
17295,cust17295@gmail.com,Short-term deposits,4.0
17297,cust17297@gmail.com,Mortgage,4.0
17298,cust17298@gmail.com,Guarantees,5.0
17299,cust17299@gmail.com,Funds,3.0
17300,cust17300@gmail.com,Current Accounts,4.5
17304,cust17304@gmail.com,particular Plus Account,3.5
17306,cust17306@gmail.com,Mas particular Account,5.0
17310,cust17310@gmail.com,Mas particular Account,2.0
17312,cust17312@gmail.com,Saving Account,3.0
17316,cust17316@gmail.com,Credit Card,3.5
17318,cust17318@gmail.com,Mortgage,4.0
17322,cust17322@gmail.com,Saving Account,5.0
17323,cust17323@gmail.com,Securities,4.0
17324,cust17324@gmail.com,e-account,4.0
17325,cust17325@gmail.com,Payroll Account,5.0
17326,cust17326@gmail.com,Pensions,4.5
17329,cust17329@gmail.com,particular Account,3.0
17330,cust17330@gmail.com,Short-term deposits,3.5
17332,cust17332@gmail.com,Mas particular Account,3.5
17333,cust17333@gmail.com,Mortgage,3.5
17334,cust17334@gmail.com,Taxes,4.5
17335,cust17335@gmail.com,Saving Account,3.0
17337,cust17337@gmail.com,Pensions,2.0
17338,cust17338@gmail.com,Mortgage,3.5
17340,cust17340@gmail.com,Funds,1.0
17342,cust17342@gmail.com,Short-term deposits,4.0
17344,cust17344@gmail.com,Funds,4.0
17345,cust17345@gmail.com,particular Plus Account,4.5
17347,cust17347@gmail.com,e-account,1.5
17350,cust17350@gmail.com,Current Accounts,4.5
17351,cust17351@gmail.com,particular Account,2.0
17353,cust17353@gmail.com,Short-term deposits,3.5
17355,cust17355@gmail.com,Guarantees,3.0
17356,cust17356@gmail.com,Direct Debit,1.0
17359,cust17359@gmail.com,Payroll Account,4.0
17360,cust17360@gmail.com,Long-term deposits,4.0
17361,cust17361@gmail.com,Credit Card,4.0
17362,cust17362@gmail.com,Guarantees,5.0
17364,cust17364@gmail.com,Direct Debit,3.0
17366,cust17366@gmail.com,Long-term deposits,3.5
17367,cust17367@gmail.com,Saving Account,4.5
17368,cust17368@gmail.com,Mortgage,1.0
17370,cust17370@gmail.com,Current Accounts,5.0
17371,cust17371@gmail.com,Mortgage,3.5
17372,cust17372@gmail.com,Mortgage,3.5
17373,cust17373@gmail.com,Short-term deposits,4.0
17374,cust17374@gmail.com,Taxes,4.5
17376,cust17376@gmail.com,Saving Account,3.0
17378,cust17378@gmail.com,Junior Account,4.0
17379,cust17379@gmail.com,Pensions,2.5
17380,cust17380@gmail.com,Current Accounts,0.5
17381,cust17381@gmail.com,Mas particular Account,3.0
17383,cust17383@gmail.com,Taxes,2.5
17385,cust17385@gmail.com,Guarantees,2.0
17387,cust17387@gmail.com,Payroll,4.0
17389,cust17389@gmail.com,Medium-term deposits,4.0
17393,cust17393@gmail.com,Junior Account,4.5
17398,cust17398@gmail.com,Home Account,4.0
17401,cust17401@gmail.com,Saving Account,4.0
17403,cust17403@gmail.com,particular Plus Account,5.0
17404,cust17404@gmail.com,Medium-term deposits,5.0
17405,cust17405@gmail.com,Guarantees,4.5
17408,cust17408@gmail.com,Saving Account,2.0
17410,cust17410@gmail.com,Loans,3.0
17412,cust17412@gmail.com,Short-term deposits,3.0
17414,cust17414@gmail.com,Guarantees,4.0
17415,cust17415@gmail.com,e-account,2.0
17417,cust17417@gmail.com,Junior Account,5.0
17418,cust17418@gmail.com,Derivada Account,5.0
17421,cust17421@gmail.com,Guarantees,4.0
17422,cust17422@gmail.com,Guarantees,3.0
17425,cust17425@gmail.com,Funds,3.0
17426,cust17426@gmail.com,Securities,5.0
17428,cust17428@gmail.com,Short-term deposits,4.0
17429,cust17429@gmail.com,Pensions,5.0
17430,cust17430@gmail.com,Taxes,1.5
17432,cust17432@gmail.com,Taxes,4.0
17433,cust17433@gmail.com,Taxes,3.0
17434,cust17434@gmail.com,Home Account,3.0
17437,cust17437@gmail.com,Current Accounts,5.0
17439,cust17439@gmail.com,Pensions,5.0
17440,cust17440@gmail.com,Payroll,3.0
17441,cust17441@gmail.com,Mortgage,3.0
17443,cust17443@gmail.com,Home Account,5.0
17447,cust17447@gmail.com,Short-term deposits,5.0
17451,cust17451@gmail.com,Securities,2.5
17453,cust17453@gmail.com,Payroll Account,3.0
17454,cust17454@gmail.com,Guarantees,4.5
17455,cust17455@gmail.com,Long-term deposits,2.5
17457,cust17457@gmail.com,Loans,4.0
17458,cust17458@gmail.com,Derivada Account,4.0
17459,cust17459@gmail.com,e-account,4.0
17462,cust17462@gmail.com,Guarantees,5.0
17465,cust17465@gmail.com,Guarantees,4.0
17466,cust17466@gmail.com,Long-term deposits,4.0
17471,cust17471@gmail.com,particular Plus Account,3.0
17473,cust17473@gmail.com,Taxes,3.0
17476,cust17476@gmail.com,Medium-term deposits,2.0
17477,cust17477@gmail.com,Payroll,2.5
17478,cust17478@gmail.com,Current Accounts,4.0
17479,cust17479@gmail.com,particular Plus Account,4.0
17480,cust17480@gmail.com,Home Account,5.0
17482,cust17482@gmail.com,Securities,4.0
17483,cust17483@gmail.com,particular Plus Account,4.0
17484,cust17484@gmail.com,Credit Card,4.5
17488,cust17488@gmail.com,Saving Account,3.5
17489,cust17489@gmail.com,Short-term deposits,4.0
17490,cust17490@gmail.com,particular Plus Account,2.5
17491,cust17491@gmail.com,Current Accounts,3.0
17493,cust17493@gmail.com,particular Plus Account,4.0
17495,cust17495@gmail.com,Taxes,4.0
17496,cust17496@gmail.com,Junior Account,3.0
17498,cust17498@gmail.com,Derivada Account,5.0
17501,cust17501@gmail.com,e-account,4.5
17505,cust17505@gmail.com,particular Account,1.0
17506,cust17506@gmail.com,Credit Card,4.0
17507,cust17507@gmail.com,Saving Account,5.0
17510,cust17510@gmail.com,Mas particular Account,5.0
17514,cust17514@gmail.com,Home Account,5.0
17515,cust17515@gmail.com,e-account,3.0
17517,cust17517@gmail.com,Guarantees,5.0
17518,cust17518@gmail.com,Mas particular Account,4.0
17519,cust17519@gmail.com,Mas particular Account,5.0
17521,cust17521@gmail.com,Junior Account,4.0
17522,cust17522@gmail.com,Derivada Account,3.5
17523,cust17523@gmail.com,Pensions,4.0
17525,cust17525@gmail.com,Long-term deposits,4.0
17526,cust17526@gmail.com,Guarantees,3.5
17527,cust17527@gmail.com,Direct Debit,0.5
17528,cust17528@gmail.com,Payroll Account,3.0
17529,cust17529@gmail.com,e-account,4.5
17532,cust17532@gmail.com,Medium-term deposits,3.5
17533,cust17533@gmail.com,Mas particular Account,4.0
17534,cust17534@gmail.com,Home Account,3.0
17535,cust17535@gmail.com,Credit Card,4.0
17536,cust17536@gmail.com,Guarantees,3.0
17541,cust17541@gmail.com,Junior Account,3.0
17543,cust17543@gmail.com,Current Accounts,3.0
17544,cust17544@gmail.com,Payroll,4.5
17545,cust17545@gmail.com,Junior Account,4.0
17548,cust17548@gmail.com,Direct Debit,4.0
17549,cust17549@gmail.com,Short-term deposits,3.0
17550,cust17550@gmail.com,Pensions,3.5
17551,cust17551@gmail.com,Funds,4.0
17552,cust17552@gmail.com,Taxes,3.0
17554,cust17554@gmail.com,Short-term deposits,4.0
17556,cust17556@gmail.com,Payroll,4.0
17558,cust17558@gmail.com,Medium-term deposits,3.5
17559,cust17559@gmail.com,Pensions,4.0
17560,cust17560@gmail.com,Home Account,5.0
17561,cust17561@gmail.com,Securities,5.0
17565,cust17565@gmail.com,Current Accounts,2.0
17567,cust17567@gmail.com,Direct Debit,3.0
17570,cust17570@gmail.com,e-account,3.0
17571,cust17571@gmail.com,Pensions,4.0
17574,cust17574@gmail.com,Long-term deposits,5.0
17576,cust17576@gmail.com,Current Accounts,5.0
17579,cust17579@gmail.com,particular Account,2.5
17580,cust17580@gmail.com,e-account,3.5
17583,cust17583@gmail.com,Saving Account,4.0
17584,cust17584@gmail.com,Short-term deposits,3.0
17586,cust17586@gmail.com,Derivada Account,3.5
17587,cust17587@gmail.com,Pensions,4.5
17588,cust17588@gmail.com,Guarantees,4.0
17590,cust17590@gmail.com,Junior Account,3.0
17591,cust17591@gmail.com,Current Accounts,3.5
17593,cust17593@gmail.com,Taxes,5.0
17594,cust17594@gmail.com,Junior Account,2.5
17595,cust17595@gmail.com,Payroll Account,5.0
17596,cust17596@gmail.com,Payroll Account,4.0
17598,cust17598@gmail.com,Pensions,4.5
17600,cust17600@gmail.com,Long-term deposits,2.5
17601,cust17601@gmail.com,Long-term deposits,4.5
17602,cust17602@gmail.com,Pensions,5.0
17604,cust17604@gmail.com,Payroll Account,4.0
17606,cust17606@gmail.com,Current Accounts,3.0
17607,cust17607@gmail.com,Funds,5.0
17608,cust17608@gmail.com,Saving Account,4.0
17612,cust17612@gmail.com,Mortgage,5.0
17613,cust17613@gmail.com,Direct Debit,3.0
17614,cust17614@gmail.com,Mortgage,5.0
17615,cust17615@gmail.com,Derivada Account,4.0
17617,cust17617@gmail.com,Pensions,2.0
17619,cust17619@gmail.com,Credit Card,4.5
17621,cust17621@gmail.com,Securities,3.0
17622,cust17622@gmail.com,e-account,5.0
17624,cust17624@gmail.com,Mas particular Account,4.0
17626,cust17626@gmail.com,Home Account,3.0
17627,cust17627@gmail.com,Pensions,5.0
17632,cust17632@gmail.com,Mas particular Account,3.0
17633,cust17633@gmail.com,Derivada Account,4.0
17634,cust17634@gmail.com,Loans,3.0
17635,cust17635@gmail.com,Securities,3.0
17636,cust17636@gmail.com,Pensions,2.0
17639,cust17639@gmail.com,Medium-term deposits,4.0
17640,cust17640@gmail.com,Payroll,4.0
17642,cust17642@gmail.com,Direct Debit,5.0
17643,cust17643@gmail.com,Funds,4.0
17645,cust17645@gmail.com,Securities,4.5
17648,cust17648@gmail.com,Current Accounts,5.0
17649,cust17649@gmail.com,Current Accounts,4.0
17651,cust17651@gmail.com,Current Accounts,5.0
17653,cust17653@gmail.com,Credit Card,4.0
17654,cust17654@gmail.com,Medium-term deposits,3.0
17655,cust17655@gmail.com,Funds,2.5
17656,cust17656@gmail.com,Loans,4.0
17657,cust17657@gmail.com,Securities,3.5
17658,cust17658@gmail.com,Derivada Account,4.0
17659,cust17659@gmail.com,Loans,5.0
17661,cust17661@gmail.com,e-account,5.0
17663,cust17663@gmail.com,Medium-term deposits,4.0
17664,cust17664@gmail.com,Taxes,4.0
17666,cust17666@gmail.com,e-account,3.0
17667,cust17667@gmail.com,Securities,5.0
17669,cust17669@gmail.com,particular Plus Account,5.0
17670,cust17670@gmail.com,Taxes,4.0
17673,cust17673@gmail.com,Guarantees,3.0
17675,cust17675@gmail.com,Medium-term deposits,4.0
17677,cust17677@gmail.com,Short-term deposits,4.0
17678,cust17678@gmail.com,Derivada Account,2.0
17680,cust17680@gmail.com,Mortgage,3.0
17681,cust17681@gmail.com,particular Account,5.0
17682,cust17682@gmail.com,Securities,5.0
17683,cust17683@gmail.com,Junior Account,4.0
17685,cust17685@gmail.com,Guarantees,4.0
17687,cust17687@gmail.com,Current Accounts,4.0
17688,cust17688@gmail.com,Home Account,3.0
17690,cust17690@gmail.com,particular Plus Account,3.0
17691,cust17691@gmail.com,Junior Account,3.5
17692,cust17692@gmail.com,Payroll,3.5
17693,cust17693@gmail.com,Pensions,5.0
17695,cust17695@gmail.com,Taxes,4.0
17698,cust17698@gmail.com,particular Account,3.0
17700,cust17700@gmail.com,Derivada Account,3.5
17701,cust17701@gmail.com,Pensions,3.5
17703,cust17703@gmail.com,particular Plus Account,3.0
17705,cust17705@gmail.com,Junior Account,5.0
17706,cust17706@gmail.com,Loans,3.0
17708,cust17708@gmail.com,Securities,2.0
17709,cust17709@gmail.com,Medium-term deposits,5.0
17710,cust17710@gmail.com,Payroll Account,5.0
17711,cust17711@gmail.com,Pensions,1.0
17712,cust17712@gmail.com,Pensions,4.0
17713,cust17713@gmail.com,Pensions,4.0
17714,cust17714@gmail.com,Current Accounts,3.0
17716,cust17716@gmail.com,Derivada Account,2.0
17718,cust17718@gmail.com,particular Plus Account,4.0
17719,cust17719@gmail.com,Pensions,5.0
17720,cust17720@gmail.com,Direct Debit,4.0
17723,cust17723@gmail.com,Short-term deposits,3.5
17726,cust17726@gmail.com,Mas particular Account,5.0
17728,cust17728@gmail.com,e-account,5.0
17733,cust17733@gmail.com,Junior Account,4.0
17734,cust17734@gmail.com,Mortgage,4.0
17735,cust17735@gmail.com,Mas particular Account,5.0
17736,cust17736@gmail.com,Mas particular Account,2.0
17740,cust17740@gmail.com,Direct Debit,4.0
17741,cust17741@gmail.com,particular Account,4.0
17742,cust17742@gmail.com,Long-term deposits,4.0
17743,cust17743@gmail.com,Derivada Account,5.0
17744,cust17744@gmail.com,Derivada Account,4.0
17746,cust17746@gmail.com,Taxes,5.0
17747,cust17747@gmail.com,Medium-term deposits,5.0
17750,cust17750@gmail.com,Loans,4.0
17755,cust17755@gmail.com,Derivada Account,3.0
17759,cust17759@gmail.com,Medium-term deposits,2.0
17764,cust17764@gmail.com,Saving Account,3.0
17768,cust17768@gmail.com,Taxes,3.0
17769,cust17769@gmail.com,Pensions,5.0
17770,cust17770@gmail.com,Medium-term deposits,5.0
17775,cust17775@gmail.com,Securities,5.0
17776,cust17776@gmail.com,Long-term deposits,4.5
17777,cust17777@gmail.com,Long-term deposits,2.5
17784,cust17784@gmail.com,Home Account,2.0
17790,cust17790@gmail.com,Saving Account,4.0
17792,cust17792@gmail.com,Home Account,3.5
17795,cust17795@gmail.com,Credit Card,4.5
17796,cust17796@gmail.com,Junior Account,3.0
17798,cust17798@gmail.com,Mortgage,5.0
17799,cust17799@gmail.com,Pensions,4.5
17800,cust17800@gmail.com,Mortgage,5.0
17801,cust17801@gmail.com,Mortgage,4.0
17803,cust17803@gmail.com,Guarantees,4.0
17805,cust17805@gmail.com,Pensions,3.5
17806,cust17806@gmail.com,Funds,5.0
17807,cust17807@gmail.com,Mortgage,4.0
17808,cust17808@gmail.com,Payroll,4.5
17809,cust17809@gmail.com,Pensions,4.0
17810,cust17810@gmail.com,Payroll,5.0
17811,cust17811@gmail.com,Securities,5.0
17813,cust17813@gmail.com,Pensions,3.0
17814,cust17814@gmail.com,Junior Account,3.5
17815,cust17815@gmail.com,Medium-term deposits,3.0
17816,cust17816@gmail.com,Mortgage,3.0
17819,cust17819@gmail.com,Securities,3.5
17820,cust17820@gmail.com,Taxes,5.0
17824,cust17824@gmail.com,Mortgage,3.0
17826,cust17826@gmail.com,Payroll Account,3.5
17828,cust17828@gmail.com,Direct Debit,4.0
17830,cust17830@gmail.com,Derivada Account,3.0
17836,cust17836@gmail.com,Securities,5.0
17837,cust17837@gmail.com,Pensions,4.0
17841,cust17841@gmail.com,Loans,3.5
17842,cust17842@gmail.com,Pensions,3.0
17843,cust17843@gmail.com,Payroll Account,4.0
17844,cust17844@gmail.com,e-account,4.5
17845,cust17845@gmail.com,Home Account,4.0
17846,cust17846@gmail.com,Mortgage,4.0
17848,cust17848@gmail.com,Saving Account,3.5
17852,cust17852@gmail.com,Payroll Account,4.5
17854,cust17854@gmail.com,Medium-term deposits,3.5
17855,cust17855@gmail.com,Pensions,1.5
17857,cust17857@gmail.com,Home Account,3.0
17859,cust17859@gmail.com,Saving Account,3.0
17860,cust17860@gmail.com,Saving Account,3.0
17861,cust17861@gmail.com,Junior Account,5.0
17863,cust17863@gmail.com,Long-term deposits,3.5
17864,cust17864@gmail.com,Payroll Account,2.0
17866,cust17866@gmail.com,Mas particular Account,3.5
17869,cust17869@gmail.com,Taxes,4.0
17871,cust17871@gmail.com,Junior Account,1.0
17873,cust17873@gmail.com,Short-term deposits,3.0
17875,cust17875@gmail.com,Long-term deposits,4.0
17877,cust17877@gmail.com,Saving Account,5.0
17878,cust17878@gmail.com,Credit Card,5.0
17882,cust17882@gmail.com,Home Account,4.5
17884,cust17884@gmail.com,Junior Account,4.0
17886,cust17886@gmail.com,Mas particular Account,4.5
17888,cust17888@gmail.com,particular Account,4.0
17891,cust17891@gmail.com,Pensions,3.5
17895,cust17895@gmail.com,Guarantees,2.0
17896,cust17896@gmail.com,Pensions,3.0
17898,cust17898@gmail.com,Pensions,4.0
17900,cust17900@gmail.com,Derivada Account,3.0
17903,cust17903@gmail.com,Payroll,3.0
17904,cust17904@gmail.com,Mortgage,4.0
17905,cust17905@gmail.com,Loans,5.0
17908,cust17908@gmail.com,Medium-term deposits,4.0
17909,cust17909@gmail.com,Pensions,3.5
17911,cust17911@gmail.com,Credit Card,5.0
17912,cust17912@gmail.com,Junior Account,4.0
17913,cust17913@gmail.com,Credit Card,4.0
17914,cust17914@gmail.com,Pensions,4.0
17916,cust17916@gmail.com,Loans,3.0
17918,cust17918@gmail.com,Current Accounts,3.5
17920,cust17920@gmail.com,Guarantees,4.0
17921,cust17921@gmail.com,Securities,4.5
17923,cust17923@gmail.com,Pensions,4.0
17924,cust17924@gmail.com,Medium-term deposits,4.0
17927,cust17927@gmail.com,Derivada Account,4.5
17928,cust17928@gmail.com,Medium-term deposits,4.0
17930,cust17930@gmail.com,particular Account,3.0
17931,cust17931@gmail.com,Short-term deposits,4.5
17932,cust17932@gmail.com,Pensions,3.5
17933,cust17933@gmail.com,Derivada Account,3.0
17934,cust17934@gmail.com,Medium-term deposits,4.0
17935,cust17935@gmail.com,Mas particular Account,3.0
17936,cust17936@gmail.com,Taxes,4.0
17937,cust17937@gmail.com,Saving Account,2.5
17939,cust17939@gmail.com,Saving Account,2.0
17940,cust17940@gmail.com,Mortgage,3.5
17942,cust17942@gmail.com,Home Account,3.5
17943,cust17943@gmail.com,Derivada Account,5.0
17944,cust17944@gmail.com,Short-term deposits,4.5
17946,cust17946@gmail.com,Pensions,4.0
17950,cust17950@gmail.com,Guarantees,4.0
17951,cust17951@gmail.com,e-account,3.0
17952,cust17952@gmail.com,Payroll,3.5
17954,cust17954@gmail.com,Pensions,3.0
17955,cust17955@gmail.com,Short-term deposits,2.0
17956,cust17956@gmail.com,Current Accounts,4.0
17957,cust17957@gmail.com,Payroll Account,4.0
17958,cust17958@gmail.com,Mas particular Account,5.0
17959,cust17959@gmail.com,Junior Account,4.0
17960,cust17960@gmail.com,Mas particular Account,4.5
17961,cust17961@gmail.com,Current Accounts,3.0
17962,cust17962@gmail.com,e-account,3.5
17963,cust17963@gmail.com,Junior Account,3.0
17964,cust17964@gmail.com,Taxes,3.5
17965,cust17965@gmail.com,Funds,5.0
17966,cust17966@gmail.com,Medium-term deposits,3.0
17967,cust17967@gmail.com,Medium-term deposits,2.0
17969,cust17969@gmail.com,Medium-term deposits,5.0
17970,cust17970@gmail.com,Pensions,0.5
